,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
88,0.488,0.599,4,-17.275,1,0.0373,0.471,0.00942,0.115,0.373,129.401,audio_features,2XqxRQ7rwsm3ONRBT65QWJ,spotify:track:2XqxRQ7rwsm3ONRBT65QWJ,https://api.spotify.com/v1/tracks/2XqxRQ7rwsm3ONRBT65QWJ,https://api.spotify.com/v1/audio-analysis/2XqxRQ7rwsm3ONRBT65QWJ,92173,3
89,0.251,0.7,1,-6.924,1,0.118,0.0766,0.764,0.108,0.52,191.466,audio_features,0sTMWWSms4Mt6vy33rdqgv,spotify:track:0sTMWWSms4Mt6vy33rdqgv,https://api.spotify.com/v1/tracks/0sTMWWSms4Mt6vy33rdqgv,https://api.spotify.com/v1/audio-analysis/0sTMWWSms4Mt6vy33rdqgv,153440,4
90,0.31,0.595,7,-11.809,1,0.0395,0.000224,0.203,0.26,0.381,163.415,audio_features,35ickeV5eBqwfjvMZoOb3d,spotify:track:35ickeV5eBqwfjvMZoOb3d,https://api.spotify.com/v1/tracks/35ickeV5eBqwfjvMZoOb3d,https://api.spotify.com/v1/audio-analysis/35ickeV5eBqwfjvMZoOb3d,222307,4
91,0.252,0.702,3,-11.816,0,0.0425,0.539,0.0183,0.076,0.209,93.033,audio_features,1s4ONNfdPmjEZZ8eY5LkIw,spotify:track:1s4ONNfdPmjEZZ8eY5LkIw,https://api.spotify.com/v1/tracks/1s4ONNfdPmjEZZ8eY5LkIw,https://api.spotify.com/v1/audio-analysis/1s4ONNfdPmjEZZ8eY5LkIw,398707,4
92,0.296,0.527,1,-7.131,1,0.0526,0.517,0.372,0.294,0.48,118.57,audio_features,2raebVBdgaGktwq85yofR7,spotify:track:2raebVBdgaGktwq85yofR7,https://api.spotify.com/v1/tracks/2raebVBdgaGktwq85yofR7,https://api.spotify.com/v1/audio-analysis/2raebVBdgaGktwq85yofR7,91413,4
93,0.448,0.85,6,-14.406,0,0.0427,0.00244,0.718,0.0885,0.377,104.128,audio_features,3qrZ3C3ElujaW7hBXExpwC,spotify:track:3qrZ3C3ElujaW7hBXExpwC,https://api.spotify.com/v1/tracks/3qrZ3C3ElujaW7hBXExpwC,https://api.spotify.com/v1/audio-analysis/3qrZ3C3ElujaW7hBXExpwC,327600,4
94,0.578,0.54,0,-10.514,1,0.0296,0.336,0.841,0.156,0.265,134.031,audio_features,4RfeM5UyClAYB02QMXdNWU,spotify:track:4RfeM5UyClAYB02QMXdNWU,https://api.spotify.com/v1/tracks/4RfeM5UyClAYB02QMXdNWU,https://api.spotify.com/v1/audio-analysis/4RfeM5UyClAYB02QMXdNWU,202400,4
95,0.382,0.951,4,-7.2,0,0.509,0.364,0.00886,0.357,0.0944,169.171,audio_features,0G02BqrQB2aMp4aCW0Vi0c,spotify:track:0G02BqrQB2aMp4aCW0Vi0c,https://api.spotify.com/v1/tracks/0G02BqrQB2aMp4aCW0Vi0c,https://api.spotify.com/v1/audio-analysis/0G02BqrQB2aMp4aCW0Vi0c,291253,4
96,0.321,0.836,1,-9.281,1,0.107,0.0291,0.000622,0.163,0.254,110.922,audio_features,731gTqTCuzPv0Ti9A8rme7,spotify:track:731gTqTCuzPv0Ti9A8rme7,https://api.spotify.com/v1/tracks/731gTqTCuzPv0Ti9A8rme7,https://api.spotify.com/v1/audio-analysis/731gTqTCuzPv0Ti9A8rme7,412960,4
97,0.283,0.59,6,-6.959,0,0.0287,0.12,0.112,0.142,0.303,112.406,audio_features,784ypNcE0CXkfUxUiu0U9n,spotify:track:784ypNcE0CXkfUxUiu0U9n,https://api.spotify.com/v1/tracks/784ypNcE0CXkfUxUiu0U9n,https://api.spotify.com/v1/audio-analysis/784ypNcE0CXkfUxUiu0U9n,227240,3
