,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
88,0.512,0.817,9,-11.416,1,0.0341,0.00387,0.0145,0.145,0.0692,167.817,audio_features,0yOVwe179MrHeIPU7h6Tkq,spotify:track:0yOVwe179MrHeIPU7h6Tkq,https://api.spotify.com/v1/tracks/0yOVwe179MrHeIPU7h6Tkq,https://api.spotify.com/v1/audio-analysis/0yOVwe179MrHeIPU7h6Tkq,232286,4
89,0.561,0.978,3,-4.481,0,0.0554,0.087,0.0533,0.388,0.486,166.867,audio_features,3YqAKZijgdUWi2Guimw7lD,spotify:track:3YqAKZijgdUWi2Guimw7lD,https://api.spotify.com/v1/tracks/3YqAKZijgdUWi2Guimw7lD,https://api.spotify.com/v1/audio-analysis/3YqAKZijgdUWi2Guimw7lD,203947,4
90,0.585,0.933,8,-5.097,1,0.0346,0.00303,0.0196,0.0653,0.441,162.966,audio_features,6TkSoFvAYpSunBVAsqHNvY,spotify:track:6TkSoFvAYpSunBVAsqHNvY,https://api.spotify.com/v1/tracks/6TkSoFvAYpSunBVAsqHNvY,https://api.spotify.com/v1/audio-analysis/6TkSoFvAYpSunBVAsqHNvY,327497,4
91,0.593,0.984,10,-2.451,0,0.0604,0.0536,0.00199,0.088,0.468,173.002,audio_features,02HZH7CHpCUpDO9ayAa61G,spotify:track:02HZH7CHpCUpDO9ayAa61G,https://api.spotify.com/v1/tracks/02HZH7CHpCUpDO9ayAa61G,https://api.spotify.com/v1/audio-analysis/02HZH7CHpCUpDO9ayAa61G,199750,4
92,0.445,0.995,4,-0.741,0,0.0806,0.00187,0.466,0.0391,0.562,170.033,audio_features,2oZOCxu39QMOTUFTHv6Rum,spotify:track:2oZOCxu39QMOTUFTHv6Rum,https://api.spotify.com/v1/tracks/2oZOCxu39QMOTUFTHv6Rum,https://api.spotify.com/v1/audio-analysis/2oZOCxu39QMOTUFTHv6Rum,230107,4
93,0.503,0.983,6,-3.849,1,0.047,0.0227,0.704,0.0995,0.72,167.773,audio_features,0wz1IRE3GDFCCkgGA9v9vt,spotify:track:0wz1IRE3GDFCCkgGA9v9vt,https://api.spotify.com/v1/tracks/0wz1IRE3GDFCCkgGA9v9vt,https://api.spotify.com/v1/audio-analysis/0wz1IRE3GDFCCkgGA9v9vt,179920,4
94,0.577,0.887,8,-3.105,1,0.0523,0.0202,5.26e-06,0.423,0.669,149.84,audio_features,4bEy8RQV0A08JPHXH6caE6,spotify:track:4bEy8RQV0A08JPHXH6caE6,https://api.spotify.com/v1/tracks/4bEy8RQV0A08JPHXH6caE6,https://api.spotify.com/v1/audio-analysis/4bEy8RQV0A08JPHXH6caE6,161858,4
95,0.567,0.948,4,-3.816,0,0.0472,0.0586,9.43e-06,0.338,0.663,175.037,audio_features,2AwbeqZqcTrZguAw6H2yrY,spotify:track:2AwbeqZqcTrZguAw6H2yrY,https://api.spotify.com/v1/tracks/2AwbeqZqcTrZguAw6H2yrY,https://api.spotify.com/v1/audio-analysis/2AwbeqZqcTrZguAw6H2yrY,193371,4
96,0.264,0.884,8,-5.59,1,0.164,0.0061,0.378,0.0649,0.0899,199.953,audio_features,4ex5DxAbEtv3BiFJTnKhkP,spotify:track:4ex5DxAbEtv3BiFJTnKhkP,https://api.spotify.com/v1/tracks/4ex5DxAbEtv3BiFJTnKhkP,https://api.spotify.com/v1/audio-analysis/4ex5DxAbEtv3BiFJTnKhkP,180000,4
97,0.452,0.877,6,-1.412,0,0.0437,0.032,0.294,0.217,0.0738,100.014,audio_features,7Cl5q3bk91eP6JTsV0gb2G,spotify:track:7Cl5q3bk91eP6JTsV0gb2G,https://api.spotify.com/v1/tracks/7Cl5q3bk91eP6JTsV0gb2G,https://api.spotify.com/v1/audio-analysis/7Cl5q3bk91eP6JTsV0gb2G,185550,4
98,0.425,0.976,7,-0.329,0,0.181,0.0777,0.566,0.395,0.0497,99.966,audio_features,4Pe6l47Xj750MFxGNw8VOL,spotify:track:4Pe6l47Xj750MFxGNw8VOL,https://api.spotify.com/v1/tracks/4Pe6l47Xj750MFxGNw8VOL,https://api.spotify.com/v1/audio-analysis/4Pe6l47Xj750MFxGNw8VOL,212400,4
99,0.62,0.996,1,-0.523,1,0.292,0.0568,0.00162,0.332,0.208,102.514,audio_features,26y4MKFOiOGVq4V49SZRsJ,spotify:track:26y4MKFOiOGVq4V49SZRsJ,https://api.spotify.com/v1/tracks/26y4MKFOiOGVq4V49SZRsJ,https://api.spotify.com/v1/audio-analysis/26y4MKFOiOGVq4V49SZRsJ,246062,4
100,0.577,0.887,8,-3.105,1,0.0523,0.0202,5.26e-06,0.423,0.669,149.84,audio_features,4rmHl0P72MMum0EWAdfpSv,spotify:track:4rmHl0P72MMum0EWAdfpSv,https://api.spotify.com/v1/tracks/4rmHl0P72MMum0EWAdfpSv,https://api.spotify.com/v1/audio-analysis/4rmHl0P72MMum0EWAdfpSv,161858,4
