danceability,energy,liveness,loudness,tempo,speechiness,valence,acousticness,cluster,id
0.68,0.639,0.0398,-6.233,106.991,0.0278,0.957,0.017,2,02bJ6uGeHKfNOhIc9qyA8e
0.629,0.584,0.115,-7.015,123.953,0.0375,0.714,0.0108,2,6sEVFnBN97Fcq065OsUMVI
0.683,0.533,0.102,-10.771,128.975,0.0377,0.534,0.272,14,06SriLLbBIQos2LyqeNXw3
0.52,0.824,0.636,-4.79,93.086,0.0805,0.667,0.185,19,6SAeWIxjMvNkzElv4cz43s
0.642,0.655,0.205,-5.178,83.082,0.0416,0.582,0.392,14,5zcsp9Yqo5XLXJG8PMxpYI
0.454,0.507,0.0967,-6.014,134.763,0.032,0.135,0.161,0,6FttMYQiHyM0lVZafG3eXO
0.497,0.718,0.642,-4.701,127.503,0.104,0.712,0.0293,19,2DaEFCMaprAH4vZmzQYaxc
0.484,0.94,0.101,-4.849,157.896,0.0787,0.811,0.0807,9,7lM1cf3zZuish0TjRnn5MB
0.624,0.935,0.171,-4.157,125.008,0.0455,0.935,0.003,8,7vneiArcRtUop1FpF88CFd
0.475,0.977,0.223,-2.931,188.446,0.146,0.531,0.0603,12,4lEfAkMl6Aq7YBG5g4neX5
0.739,0.79,0.1,-4.503,117.394,0.0658,0.492,0.567,1,1b44sEBiYyl35EbYDgNGfk
0.421,0.645,0.127,-5.357,172.916,0.0405,0.716,0.0191,9,6Oxs28sGtuS3RYlOmIu5K7
0.219,0.58,0.119,-7.579,184.312,0.043,0.32,0.43,0,7znaTjqonnsPcuQpOcQ7nT
0.602,0.571,0.149,-6.957,127.983,0.04,0.719,0.00272,2,0UqNIatgH3yQrJwqajOM2G
0.462,0.166,0.754,-15.406,127.655,0.0757,0.318,0.841,13,2ElTJmWJbuHT7owpTe3upS
0.617,0.642,0.333,-6.295,130.224,0.0706,0.274,0.119,3,16VBCT35j6Vs28NRKFszP1
0.465,0.751,0.208,-5.801,149.501,0.126,0.618,0.279,9,5SefpS9fNKmduJWxxqH0tA
0.534,0.657,0.14,-6.112,124.737,0.0454,0.282,0.0495,14,22ojTkfbwYxyMJwOPhDvUV
0.66,0.508,0.105,-9.007,83.997,0.143,0.456,0.328,14,5cR458T2K00QovnaTO8bSj
0.703,0.513,0.157,-7.246,78.573,0.183,0.889,0.426,2,5X8hjt33EdQ8KUaUzcTNQv
0.445,0.804,0.371,-6.233,200.179,0.0547,0.756,0.0289,15,5Wj3LM6AppledVJpn9mihn
0.706,0.327,0.0958,-11.603,131.312,0.0687,0.632,0.717,1,4UmYFqPfd11pZiUMJHCFvG
0.554,0.5,0.213,-7.814,149.575,0.0441,0.574,0.617,1,4FLsABaj5iQbOfp7akXEn5
0.739,0.79,0.923,-6.479,110.666,0.0357,0.812,0.49,19,6w23sxZepVSmRiTLDsP5ou
0.602,0.603,0.383,-7.953,74.923,0.0284,0.496,0.492,10,1ldOtL1REeAmYMQAA0HOoH
0.488,0.659,0.112,-6.752,127.532,0.0361,0.204,0.011,0,7k0hyVgSg0woUwN1qAuuBf
0.591,0.42,0.101,-6.986,129.918,0.0317,0.52,0.0146,14,51X5Rk23XIUiUid7GVlQZf
0.574,0.691,0.169,-7.805,95.009,0.0336,0.767,0.0142,8,6qzA5ZUivvw1FCZJSVYoNE
0.579,0.522,0.0914,-7.124,81.975,0.0232,0.286,0.000545,14,3vV8nrwMDQQl5KIEQeEq9O
0.549,0.508,0.129,-7.859,86.084,0.061,0.145,0.0934,14,1D0czkpQYtcUMS9E7VTnAc
0.63,0.484,0.0957,-5.241,90.607,0.0254,0.164,0.0966,14,03Ni4MlXuPxBcLEUg2kPMA
0.815,0.524,0.101,-9.482,98.946,0.0405,0.567,0.244,14,03medhiG64fBChIiDBTNPK
0.565,0.634,0.198,-6.497,81.993,0.0287,0.41,0.0346,14,2bZQo6fEj21r1gDz8nKBbq
0.378,0.876,0.108,-8.811,172.725,0.0914,0.277,0.00276,0,138LkLoWuHhs4eteMxjPde
0.788,0.66,0.0762,-9.186,100.017,0.0297,0.84,0.322,2,1fTW6CCD4RFNnsKhxWKCFs
0.374,0.542,0.102,-8.136,183.745,0.0552,0.419,0.699,1,6nleD42Dimnc5fHnpA2T2R
0.337,0.809,0.319,-2.969,145.879,0.0327,0.319,0.00738,3,59oXRNRnmmTbwgkZkV7l4g
0.287,0.723,0.201,-5.323,138.283,0.0475,0.456,0.0134,0,5wTeGGSnCrWl9b0rqNi9Qr
0.587,0.803,0.156,-6.279,100.055,0.0628,0.835,0.269,8,2Nb9zyzAm1pwUamEetGS7x
0.392,0.519,0.283,-7.438,174.22,0.031,0.403,0.526,1,7ITdt0me2VEjKchX3iPzKp
0.643,0.619,0.0784,-7.111,71.742,0.0439,0.466,0.131,14,10f3q2Od3xz3P4BmsP2AHY
0.385,0.832,0.132,-4.9,179.839,0.0891,0.673,0.0313,9,0cSJAbriuoamIYy7AfK2lr
0.584,0.35,0.0998,-13.942,140.652,0.047,0.498,0.228,1,7daWU6T6qzj6W2e8wVDg3D
0.49,0.847,0.107,-2.915,83.994,0.0298,0.537,0.038,8,4txC9c27Rw0GNtZzDKn1wW
0.349,0.827,0.217,-6.915,96.186,0.0473,0.854,0.0431,8,4enetdR3Kx018u5L19yg7r
0.548,0.595,0.0866,-10.266,100.816,0.0482,0.665,0.677,1,6tRYTcEkXhAvdmic9qqDTv
0.395,0.866,0.112,-7.047,150.768,0.069,0.835,0.113,9,7jwSBQRGaNUaxtXWqM2Tr3
0.573,0.946,0.161,-4.872,160.788,0.0895,0.882,0.182,9,5QN2EOIp6XFXCV85dOp35H
0.306,0.745,0.396,-4.64,143.805,0.0376,0.453,0.000295,15,3v5hpjKoF63Lr9vLIKOpL8
0.516,0.504,0.31,-6.789,104.495,0.0267,0.327,0.351,14,78mLEKPca0JDuJqKiiWEor
0.529,0.461,0.109,-8.878,125.98,0.0327,0.462,0.125,14,5THq6PaoknpouVWXSYb7TQ
0.602,0.901,0.222,-8.75,112.324,0.0542,0.738,0.0289,8,5h4mGq3m2M9m6FjijWp0Gi
0.52,0.868,0.344,-5.752,106.722,0.0356,0.863,0.293,10,17p9oO7chYLCkhddVgBRSa
0.483,0.908,0.131,-6.686,123.98,0.0633,0.483,0.0119,8,7Akh76oQE1crm0aIz9B7IK
0.472,0.813,0.382,-5.919,134.922,0.0399,0.684,0.12,15,7JDGQ1tmrKQCz9ptRTrt13
0.516,0.931,0.333,-6.291,117.097,0.0388,0.578,0.285,10,1wSTaoEcGPZy9osC25kn0m
0.759,0.852,0.0917,-6.535,80.619,0.0448,0.889,0.774,2,06s7QRpHfeiKL3YCIRTKxg
0.52,0.71,0.0895,-7.701,155.005,0.0422,0.578,0.0729,0,3Ph7cIWmtuvYYM0MSirpBo
0.858,0.395,0.164,-8.739,120.001,0.0465,0.616,0.233,2,1l9LNsjdOQ3Wfkmnsjetxj
0.337,0.899,0.389,-10.53,124.083,0.155,0.321,0.0222,3,2O3VFSBrlQBe13zmEAOqnv
0.698,0.0813,0.154,-12.993,65.059,0.0415,0.254,0.837,18,4ZgLOQB66wNk4VNB9H98E2
0.354,0.523,0.139,-5.938,176.688,0.0269,0.179,0.514,0,0FEqhGaxp8Gq5m2KvnunJU
0.785,0.43,0.0829,-9.453,85.99,0.0653,0.491,0.316,14,59pMk1hZKKYQw1itapEMCI
0.626,0.398,0.108,-10.749,82.002,0.0426,0.254,0.562,14,7piCuE6DVjnko9oTNTqVAO
0.568,0.632,0.401,-6.958,164.823,0.161,0.711,0.0245,15,2Yf3wwS48rkAoBRXNJ34kz
0.679,0.569,0.118,-8.151,90.005,0.0334,0.653,0.036,14,4hDxqXmufOdDFlqnUqcamD
0.378,0.925,0.18,-3.781,108.525,0.185,0.584,0.0234,8,5Xx8krVxg1pRy6CXieB7FS
0.543,0.696,0.384,-4.572,92.15,0.0426,0.849,0.601,10,3xRzUblYGZhVs52fMjii7R
0.494,0.969,0.148,-2.694,121.214,0.222,0.165,0.172,12,71Ht9TvlvJMPJc9taJhPQh
0.541,0.41,0.0882,-8.661,82.202,0.0368,0.378,0.485,14,3BCsNM2w6HcCbrVWlhjTpk
0.582,0.79,0.296,-4.205,119.858,0.0421,0.612,0.0198,10,5sRyU2xqnQvCzL6L0OMD37
0.674,0.611,0.0726,-6.322,175.929,0.0363,0.782,0.0415,9,0uxAAkgJwHFyGvoRbuCXLm
0.431,0.84,0.0997,-4.365,176.264,0.06,0.4,0.0507,0,6UGH2Ck4ynHaglhxgWFVLW
0.698,0.736,0.119,-5.525,127.979,0.0481,0.822,0.0664,2,4qHSciBVrNNpUlI8TT9CHQ
0.535,0.432,0.108,-12.438,89.712,0.0362,0.287,0.843,18,0iG8xWaMt2FdcNOkOZiz7H
0.282,0.484,0.125,-6.875,177.367,0.0352,0.312,0.374,0,4dfRbmnFnT5yjjqHJ4mcdM
0.257,0.764,0.296,-6.904,180.135,0.0563,0.446,0.02,12,0PcyGgEAKYaVpND2efXlar
0.44,0.595,0.113,-7.381,80.511,0.0354,0.467,0.404,14,4uGtVXkE0VG4rNmSEaFnde
0.585,0.741,0.3,-6.954,124.678,0.0326,0.676,0.00381,10,0SZuZRybxPKuZ5H6CsSPX3
0.525,0.869,0.304,-6.162,104.659,0.0592,0.302,0.0374,3,3t8IB18uEO2pebnfLUv7B0
0.555,0.927,0.209,-4.167,156.031,0.0708,0.848,0.00155,9,1XDLcR3ykWZx7p0UmMoLKp
0.576,0.478,0.127,-4.028,95.864,0.027,0.241,0.724,1,24f2KKU4S1JyRXjfqodERA
0.336,0.739,0.137,-5.394,169.932,0.0481,0.578,0.0325,9,3aAFZx6mlVu3WrwgNEK9yM
0.633,0.469,0.118,-6.082,77.589,0.11,0.665,0.479,14,1XZkekqoxYjFZAWNsVU9vI
0.539,0.584,0.15,-7.415,95.069,0.0329,0.244,0.00848,14,7Ep6MLL8ATx0fFczswsvR5
0.547,0.504,0.274,-10.093,150.769,0.032,0.766,0.789,1,6zvGluRPhlmtPsK8nPtgCK
0.417,0.596,0.15,-5.412,178.839,0.0354,0.299,0.00889,0,4FBwo4kO38ZKBFF29U9GCJ
0.357,0.757,0.262,-7.487,169.981,0.041,0.488,0.000843,15,63KLrIZRl03tY9fmsfvvLw
0.568,0.849,0.0841,-6.134,119.903,0.0362,0.474,0.00104,8,7gucs6k5y19L9OfkuZ61ZP
0.47,0.701,0.31,-7.692,126.636,0.0738,0.687,0.225,10,6Xhgmbv1U7XP1EXuCKQ9Hp
0.4,0.767,0.249,-3.444,167.885,0.0367,0.482,0.00252,0,5eoKQlJjP6A8JKjJVAcLUw
0.646,0.536,0.148,-8.257,99.458,0.0857,0.656,0.779,1,3cOKBor2QHIg1V9n7Mue5Q
0.633,0.652,0.0961,-6.246,90.067,0.0353,0.881,0.0496,2,12KxulDULE8bgL0IczZfQn
0.51,0.723,0.161,-6.72,89.964,0.0331,0.499,0.0367,8,6IpcOV0Re2M1l8APgqkTrJ
0.639,0.694,0.133,-4.635,112.292,0.0385,0.52,0.171,8,1RDlm1UEyvBynCXBmbGsgM
0.697,0.392,0.0821,-10.105,97.967,0.034,0.725,0.404,1,19sS9R9gt0JVDFupSctN6E
0.74,0.333,0.282,-11.64,110.045,0.0274,0.268,0.00253,14,5MAbReBs2DiDoJM0egoalR
0.527,0.606,0.418,-6.799,105.509,0.0305,0.267,0.0134,3,5DFELITzxqOwPROrMfCXNc
0.615,0.56,0.132,-7.721,131.859,0.0389,0.502,0.442,1,5RTeMqtMcVCOukwgiNg11H
0.335,0.959,0.157,-3.864,106.685,0.258,0.207,0.0117,7,57ySi6fWZOIefsFmOnRqIY
0.735,0.836,0.342,-7.467,121.251,0.0451,0.781,0.353,10,76wmcjmCwc6kfkL7oa1Jg6
0.61,0.548,0.425,-10.408,103.983,0.0555,0.413,0.775,1,6otg8PM947fXGcdnmI5eSE
0.52,0.901,0.484,-5.011,93.033,0.047,0.855,0.00518,10,48Ma2WkbEcsnNXqDjOkoSa
0.451,0.817,0.103,-5.124,79.974,0.038,0.459,0.0144,8,2E4awT2B9kuIPkiVezOqsh
0.587,0.799,0.257,-4.942,143.987,0.029,0.921,0.0966,10,2WVHl9NBV7qqkocj6Bsgqo
0.548,0.64,0.08,-6.285,108.326,0.0306,0.392,0.21,14,5w6B0sAH7XauCvMOAtplQj
0.566,0.663,0.0915,-9.068,91.108,0.0278,0.762,0.0945,8,47cNDW1xyM03mT2kseO41a
0.6,0.9,0.27,-8.434,77.73,0.0456,0.919,0.00924,10,38qu2X35K2g1HWfaksYQ4K
0.709,0.942,0.329,-2.918,123.957,0.0394,0.919,0.134,10,2PpNNVB9URTlrT2UXeQGRF
0.563,0.874,0.288,-6.501,122.995,0.0511,0.499,0.00356,10,0dGXQT5LCpJqBR5M5m8pVx
0.439,0.698,0.286,-6.764,112.726,0.0643,0.815,0.171,10,0n7jSBubaAhWeUc8yv2FYC
0.805,0.684,0.12,-8.304,130.042,0.0295,0.962,0.00601,2,7F6S1cyEbjKz6tvO1wmhwi
0.616,0.616,0.178,-8.662,117.997,0.0282,0.598,0.00104,8,2p8vubDBdUmbbdNWtC1Ots
0.502,0.504,0.282,-7.497,170.438,0.0275,0.866,0.102,9,50ekLb1wXqwCalbH4onfGU
0.621,0.79,0.321,-4.464,172.102,0.0884,0.947,0.115,9,5skNyajERDfPHvKNdzSpRU
0.623,0.845,0.126,-7.485,117.968,0.0727,0.539,0.00114,8,4870O66Nal4yfWwHQMSeWl
0.357,0.657,0.132,-8.197,164.221,0.0622,0.227,0.00795,0,5u3Ix27LxPWXQsOdigfTga
0.466,0.844,0.0883,-5.949,154.866,0.0463,0.45,0.144,0,3XWoCqLGA0Hjnl2qVYiNgj
0.4,0.412,0.11,-7.616,149.735,0.043,0.217,0.416,0,1BQkVDlEOtYKOaotnJuNzz
0.586,0.783,0.164,-6.887,142.066,0.0394,0.889,0.124,9,4az5pchkq5BEmJTB7fpbxU
0.64,0.648,0.101,-7.709,82.385,0.146,0.398,0.278,14,2UKoZ6eJ6X9gtjlXLXUojc
0.35,0.806,0.207,-3.942,147.075,0.0452,0.395,0.0751,0,6NXWl8y3sGXZduzeNqhGp6
0.386,0.475,0.355,-8.254,106.538,0.0265,0.391,0.843,1,1zHHwTIloBthaYONQX2TZ0
0.617,0.785,0.203,-7.447,79.976,0.036,0.766,0.0657,8,5tFg8himaf7zeYyXhaDqaI
0.626,0.604,0.12,-3.446,145.954,0.0401,0.481,0.144,0,1QPHGB0hyRopA4pIywNFaf
0.502,0.554,0.198,-8.009,78.94,0.0323,0.569,0.143,14,66K0gSHdemfDspYgDgPrcf
0.552,0.895,0.126,-5.076,119.908,0.0436,0.858,0.000529,8,2OqOKTCnPSIr4FcCazsDKD
0.701,0.701,0.0379,-9.805,126.902,0.0268,0.962,0.0239,2,7dkCUjlfKdnpLGr6B1jhle
0.63,0.374,0.107,-11.305,166.999,0.177,0.562,0.565,1,4SmbQt4iFY5GTJQXGxz5Is
0.341,0.306,0.151,-10.549,100.145,0.036,0.122,0.772,18,2LMdmFUSKJnO7zbZQYi0r6
0.487,0.625,0.226,-5.112,170.397,0.0401,0.351,0.374,0,1Mf27cnAF1Q6Ko83XTM5d1
0.414,0.854,0.198,-8.871,85.988,0.0331,0.737,9.24e-06,8,1TRVXcgvTlP1eBSklgawRS
0.389,0.748,0.358,-4.461,78.056,0.0805,0.216,0.000821,3,5WmxjhGcmCKSFmRefcJUIt
0.643,0.558,0.0867,-6.201,112.88,0.039,0.654,0.0217,8,53gcrsL88v3wfNiNqTZpxt
0.474,0.773,0.0899,-7.704,97.819,0.0438,0.718,0.00236,8,5L5zRByIRyGRGurVWwnWkT
0.551,0.695,0.192,-7.111,114.135,0.0323,0.207,0.181,14,5U51nS2N1TDL1HEHEio7mC
0.7,0.92,0.242,-2.977,82.226,0.165,0.747,0.232,10,4a8mshDjwAIwNcgDvCtMMa
0.52,0.742,0.0845,-4.085,139.111,0.0352,0.596,0.00511,8,2UvlS6WCq3F4BQNQU8OUnx
0.628,0.662,0.0722,-6.579,123.024,0.0338,0.739,0.127,2,3afn6c2nBmPqogKrYO06qd
0.263,0.745,0.0996,-10.297,151.316,0.0811,0.288,0.00498,0,7eogexfpzqrkrJ8Z6B9kHQ
0.461,0.888,0.105,-6.092,169.919,0.0898,0.117,0.0132,0,57tzA2bwjsgKZa3NBJvryR
0.659,0.954,0.0676,-5.088,175.03,0.074,0.581,0.0648,9,1xxON5d7oRD6t5o7dLAPOf
0.379,0.783,0.198,-4.539,170.094,0.0905,0.252,0.00163,12,1wsUKcolavN2rSXM0lwWid
0.44,0.996,0.285,-1.776,174.99,0.0483,0.393,0.00696,15,4XexoLI5WWP2U5mmYZX0OD
0.531,0.904,0.155,-2.218,175.021,0.0867,0.57,0.000149,9,2hySLuEnx3L2s3NDO82gVa
0.578,0.631,0.0578,-11.93,163.883,0.0415,0.484,0.0156,0,0yx5eBLk3AGOH5EruCqLDx
0.447,0.923,0.321,-4.112,155.056,0.154,0.0654,0.0244,12,20W46tRSC4Vrry8nH48Urs
0.485,0.979,0.387,-0.943,175.074,0.116,0.432,0.00792,15,56nLHj9HJr3xpbLarnr0l4
0.49,0.953,0.188,-8.377,168.731,0.0497,0.743,0.016,9,2dxYzU1N2p18MyGhHnjIqg
0.46,0.996,0.335,-1.172,175.123,0.327,0.36,0.00304,12,61qXzQHMSwk3PStleYDJ2v
0.479,0.984,0.135,-7.345,175.033,0.103,0.335,0.000688,12,5aJpAhP4jHjuyc9GMYSUxT
0.522,0.965,0.115,-6.326,175.004,0.0616,0.052,0.000109,0,4dsKbk6Nfu08T5msOQ1ziT
0.617,0.897,0.0501,-5.798,175.009,0.122,0.781,0.00392,9,1cg2KnFWic9J0wBnUGfBMz
0.513,0.989,0.714,-6.978,170.963,0.069,0.386,0.302,19,3hE8uQOjzxvIBXPH3mIS2V
0.37,0.93,0.11,-3.217,170.073,0.0849,0.368,0.305,12,6FKZQs0MHTSVfWQM5VUndJ
0.63,0.975,0.0796,-4.85,190.013,0.0634,0.342,0.00256,0,6olN0JAbbEC0RLJRLkWsG5
0.48,0.985,0.0742,-2.844,175.073,0.101,0.545,0.000671,9,2EydDQeftb1J917nPMbuwQ
0.558,0.92,0.994,-10.974,173.886,0.0722,0.113,0.0101,19,5REsbbwgcV988vxeIf898f
0.578,0.958,0.258,-4.567,190.012,0.0554,0.666,0.00366,9,1yj5peLptaD52rdZ7imRPJ
0.648,0.986,0.127,-3.645,160.006,0.0935,0.906,0.0803,9,31a16KCjkUZCePy4MfJkdC
0.584,0.853,0.0958,-6.056,175.031,0.0429,0.381,0.0455,0,24IMRH11wXHHKx7zmAfv1g
0.437,0.997,0.347,-1.164,97.406,0.226,0.111,0.115,3,1naXrE7tX1peW9zL2LlziG
0.635,0.998,0.518,-0.772,150.061,0.133,0.635,0.00761,15,4snIgsnLhowN00KnDmm9U7
0.53,0.98,0.118,-4.696,175.029,0.0656,0.51,0.00287,9,0wBn5Qrbco0HGiHeWNVtaM
0.411,0.786,0.0969,-10.024,172.969,0.0396,0.347,0.0125,0,4I5Vmy0i60851AEKPy5pnm
0.515,0.956,0.0558,-5.878,174.962,0.0802,0.468,0.0141,0,785YakNCrw6pE9KgZyPwWy
0.923,0.783,0.0379,-2.73,135.031,0.214,0.926,0.015,5,7MwK3jvd4OUzfmIOX1YDHA
0.568,0.942,0.582,-6.317,91.936,0.188,0.136,0.196,3,5Ux35kbZec0DOJXLOUGRNn
0.518,0.928,0.342,-10.585,157.687,0.0364,0.383,0.00188,15,4nzGjWx7fpmEkp6ssiEfzs
0.415,0.995,0.166,-1.251,200.028,0.457,0.197,0.353,17,7jWt9ar06GZjLjhIXiRddL
0.564,0.995,0.484,-0.409,175.037,0.18,0.317,0.00646,15,1WlqUpaiW6KfSkVX2OR2vp
0.325,0.985,0.077,-3.87,175.096,0.073,0.236,0.0464,12,4PApbgbywIhWuiNCNMkH3e
0.525,0.993,0.116,-2.408,170.023,0.0593,0.805,0.0206,9,6LVb9zsrPjtr6kbm0MDuD8
0.493,0.98,0.0791,-7.171,165.919,0.0387,0.873,0.0612,9,0eNaTq6yF6tuwcA99e14q9
0.51,0.969,0.0712,-3.288,174.958,0.416,0.247,0.000566,17,4fHfgmn8NKndfRszO1wEO7
0.592,0.991,0.361,-1.827,175.047,0.144,0.523,0.0123,15,5xnLp83K91G0Qi9zPtOSnG
0.686,0.991,0.182,-4.029,160.11,0.342,0.402,0.0122,5,2PdZ7dmIbQDoWWEUrSMCpN
0.731,0.944,0.107,-2.366,162.607,0.353,0.561,0.279,5,5Sq08QnZx3eII3nJmYdFUZ
0.654,0.92,0.112,-3.907,174.981,0.204,0.728,0.00815,9,5SYmzc6RzKHDEQGTkHuVye
0.596,0.987,0.232,-7.168,171.94,0.119,0.22,0.12,12,4YflM67PYHd4qrwHD5qFrr
0.43,0.994,0.677,-4.033,181.291,0.105,0.177,0.000126,19,4ybWNMknSEjAh0cF171DzF
0.447,0.941,0.0689,-4.502,175.024,0.0803,0.261,0.000955,0,1EiIAcI7XsFXcXLkO74gXI
0.51,0.969,0.0712,-3.288,174.958,0.416,0.247,0.000566,17,4fHfgmn8NKndfRszO1wEO7
0.583,0.889,0.29,-5.204,168.986,0.0393,0.0791,0.0191,0,0KfaI1sogMb7OyEIUB76Fy
0.515,0.994,0.082,-4.247,174.996,0.0513,0.375,0.000785,0,0zUIiRjdKblpmZTru60qzm
0.534,0.944,0.061,-7.834,169.982,0.0439,0.49,0.0613,0,5cJKrxoOBkLp1NVdzs3BRl
0.536,0.979,0.0835,-4.54,172.968,0.0881,0.22,0.341,0,37L7FaD5deVryL9P8wYjlA
0.592,0.894,0.0833,-6.236,171.39,0.0653,0.654,0.00198,9,1fGqXnx6lkyfCUTORlPYT6
0.645,0.948,0.197,-8.29,93.744,0.0464,0.41,0.198,8,74Qj9nOFIBTvDB0Rqf2IWv
0.595,0.988,0.126,-2.929,170.021,0.345,0.408,0.000373,5,5X8uDCpZa7uBrhHpIauFHt
0.578,0.649,0.0869,-5.649,168.813,0.0878,0.386,0.416,0,0y8UKPyJOluqIuacosTKEv
0.497,0.999,0.105,-1.373,175.041,0.144,0.423,0.0531,12,7ieWVq8MZQPf8uvt9JBvf9
0.555,0.66,0.574,-2.793,163.856,0.0437,0.525,0.408,15,3bW0833EMxg8qKtXXpXSCk
0.456,0.856,0.283,-1.729,99.995,0.038,0.0717,0.399,3,1NVr2ucSniYMKRZURFGvgP
0.647,0.984,0.247,-6.435,172.655,0.0586,0.644,0.0441,9,4vFX0oXbHfwfbtZ6lN27zK
0.536,0.954,0.0578,-2.16,175.012,0.127,0.392,0.00476,0,4XJOlXQGpcaG4px5dYtnKP
0.553,0.947,0.148,-4.515,160.119,0.184,0.346,0.0064,12,48tFTj7k9XF3k1UsxchEjL
0.546,0.99,0.327,-1.706,175.043,0.0598,0.319,0.000602,15,0O80ZB3Rsni14LhvAPUmkv
0.563,0.838,0.155,-6.444,173.912,0.043,0.399,0.00292,0,19teO2AHmKu6QyubWaU5AL
0.63,0.891,0.0654,-3.278,174.973,0.0738,0.505,0.0693,9,1hle6BL2dCurJdd5Xoywlb
0.581,0.949,0.894,-3.717,174.99,0.159,0.73,0.000766,19,3jS6gkxBHMO0J3aZiFTsjv
0.479,0.96,0.194,-1.545,174.954,0.0459,0.38,0.0123,0,1dg7CYPHrqB6BE0vNk4uMM
0.459,0.995,0.248,-1.874,174.967,0.228,0.287,0.000194,12,51qs2DBzG2ANnZgkgXrVzO
0.605,0.997,0.314,-4.579,159.976,0.189,0.559,0.248,15,2p5xJIiecmGxj7Ul67HakD
0.395,0.984,0.38,-3.404,200.07,0.0911,0.261,0.0131,12,1UymZaSfQII4vUkz4U5btm
0.599,0.971,0.153,-6.369,184.039,0.0478,0.309,0.00735,0,3T7smF8hcoiLM0zwKje30x
0.442,0.989,0.592,-2.203,174.949,0.251,0.226,0.00652,19,7joCk46A0TdANBGxSsSUiu
0.585,0.999,0.228,-0.968,174.968,0.421,0.138,0.0108,17,5ExSVle87TLy3awmPSlVLM
0.561,0.993,0.05,-1.137,175.088,0.288,0.286,0.0114,12,4jQpkhpVLYgKuepyBrrAjY
0.503,0.958,0.0993,-5.064,165.863,0.124,0.312,0.147,0,5RFvmMTrWWMkUxfhrnckOJ
0.48,0.99,0.372,-1.75,175.118,0.105,0.683,0.0025,15,2UthFHQ34gEPNQ0qa6ihTa
0.464,0.936,0.305,-6.864,167.983,0.0349,0.294,0.000145,15,2MlqP1HzhitHfFXPXKumdB
0.592,0.894,0.0833,-6.236,171.39,0.0653,0.654,0.00198,9,1fGqXnx6lkyfCUTORlPYT6
0.518,0.928,0.342,-10.585,157.687,0.0364,0.383,0.00188,15,190RnsLGKnspVmVeb6s6wi
0.538,0.972,0.113,-2.586,168.192,0.0638,0.311,0.00118,0,4lGL5BVERaSd8sTsiR5SaC
0.491,0.873,0.167,-7.816,170.803,0.0492,0.361,0.00219,0,3aT2QIjdmRYtq5kpWJh1bC
0.561,0.926,0.483,-9.404,165.051,0.0553,0.777,0.0292,15,5wpg09eMzib330WOuLrdgQ
0.558,0.92,0.994,-10.974,173.886,0.0722,0.113,0.0101,19,6M5BZsMVeayuydKVaRCo3t
0.622,0.723,0.0961,-7.471,165.0,0.0428,0.38,0.0506,0,0y7Xf4d6snUqmMFrCTD3ql
0.682,0.979,0.0798,-6.345,170.041,0.111,0.366,0.00138,0,3t84glrqB8mRoVoyRcOCWW
0.475,0.941,0.276,-7.042,167.973,0.0345,0.262,0.000125,0,2PVqPbRv7mlCp2JYzDeMsc
0.411,0.786,0.0969,-10.024,172.969,0.0396,0.347,0.0125,0,4k1OADTXVmuABulPYY9IIu
0.517,0.99,0.341,-6.998,170.984,0.0732,0.34,0.329,15,6b6ZzRTt9t6ON7rnldIsTY
0.569,0.911,0.057,-4.049,175.039,0.0405,0.259,0.00683,0,6mVnMXsJ4UxdfDM3rPHZ2Q
0.567,0.988,0.149,-2.879,100.025,0.187,0.0634,0.0232,7,2D9WT9MeG07a26kKU9IGEb
0.753,0.991,0.115,-1.599,99.999,0.107,0.448,0.198,8,6u8pHCsBSo1rahkWXUxPzW
0.467,0.99,0.277,-1.876,175.002,0.286,0.231,0.000844,12,6IZgKLe0V3g8bh7dMA5Rj5
0.436,0.992,0.34,-5.152,179.964,0.128,0.35,0.00205,12,4H2InPZwFZmEBS6hqTNvCq
0.512,0.817,0.145,-11.416,167.817,0.0341,0.0692,0.00387,0,0yOVwe179MrHeIPU7h6Tkq
0.561,0.978,0.388,-4.481,166.867,0.0554,0.486,0.087,15,3YqAKZijgdUWi2Guimw7lD
0.585,0.933,0.0653,-5.097,162.966,0.0346,0.441,0.00303,0,6TkSoFvAYpSunBVAsqHNvY
0.593,0.984,0.088,-2.451,173.002,0.0604,0.468,0.0536,0,02HZH7CHpCUpDO9ayAa61G
0.445,0.995,0.0391,-0.741,170.033,0.0806,0.562,0.00187,9,2oZOCxu39QMOTUFTHv6Rum
0.503,0.983,0.0995,-3.849,167.773,0.047,0.72,0.0227,9,0wz1IRE3GDFCCkgGA9v9vt
0.577,0.887,0.423,-3.105,149.84,0.0523,0.669,0.0202,15,4bEy8RQV0A08JPHXH6caE6
0.567,0.948,0.338,-3.816,175.037,0.0472,0.663,0.0586,15,2AwbeqZqcTrZguAw6H2yrY
0.264,0.884,0.0649,-5.59,199.953,0.164,0.0899,0.0061,12,4ex5DxAbEtv3BiFJTnKhkP
0.452,0.877,0.217,-1.412,100.014,0.0437,0.0738,0.032,7,7Cl5q3bk91eP6JTsV0gb2G
0.425,0.976,0.395,-0.329,99.966,0.181,0.0497,0.0777,3,4Pe6l47Xj750MFxGNw8VOL
