,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
37,0.348,0.941,10,-4.157,0,0.0673,3.17e-05,0.00279,0.255,0.155,109.94,audio_features,22bRUgPsDNU6P3zAgY6u0L,spotify:track:22bRUgPsDNU6P3zAgY6u0L,https://api.spotify.com/v1/tracks/22bRUgPsDNU6P3zAgY6u0L,https://api.spotify.com/v1/audio-analysis/22bRUgPsDNU6P3zAgY6u0L,707373,4
38,0.494,0.755,6,-5.049,1,0.0282,2.29e-05,1.81e-05,0.319,0.12,99.978,audio_features,4LFcm6Xg5VSIYTThyzeWki,spotify:track:4LFcm6Xg5VSIYTThyzeWki,https://api.spotify.com/v1/tracks/4LFcm6Xg5VSIYTThyzeWki,https://api.spotify.com/v1/audio-analysis/4LFcm6Xg5VSIYTThyzeWki,417453,4
39,0.239,0.574,0,-6.85,0,0.038,0.729,0.676,0.14,0.103,137.558,audio_features,6d5zpd2g2CyAR5H6nXBcph,spotify:track:6d5zpd2g2CyAR5H6nXBcph,https://api.spotify.com/v1/tracks/6d5zpd2g2CyAR5H6nXBcph,https://api.spotify.com/v1/audio-analysis/6d5zpd2g2CyAR5H6nXBcph,472960,4
40,0.542,0.845,6,-6.548,0,0.0323,5e-05,0.834,0.333,0.333,115.043,audio_features,4wx6zDKTkMo7H0hwr1shxM,spotify:track:4wx6zDKTkMo7H0hwr1shxM,https://api.spotify.com/v1/tracks/4wx6zDKTkMo7H0hwr1shxM,https://api.spotify.com/v1/audio-analysis/4wx6zDKTkMo7H0hwr1shxM,459014,4
41,0.214,0.872,9,-11.217,1,0.0684,0.000106,0.76,0.163,0.243,122.917,audio_features,0Jl3rJ8cngPViIqvjq5t94,spotify:track:0Jl3rJ8cngPViIqvjq5t94,https://api.spotify.com/v1/tracks/0Jl3rJ8cngPViIqvjq5t94,https://api.spotify.com/v1/audio-analysis/0Jl3rJ8cngPViIqvjq5t94,496773,4
42,0.126,0.876,8,-4.077,0,0.0607,4.65e-06,0.12,0.119,0.41,200.099,audio_features,50odyJlu1z2K54MsWn4O4K,spotify:track:50odyJlu1z2K54MsWn4O4K,https://api.spotify.com/v1/tracks/50odyJlu1z2K54MsWn4O4K,https://api.spotify.com/v1/audio-analysis/50odyJlu1z2K54MsWn4O4K,328903,4
43,0.312,0.831,4,-6.671,0,0.0412,0.000113,0.882,0.0683,0.109,144.034,audio_features,7fSXdZNXWPLmd7Sq6DMfMf,spotify:track:7fSXdZNXWPLmd7Sq6DMfMf,https://api.spotify.com/v1/tracks/7fSXdZNXWPLmd7Sq6DMfMf,https://api.spotify.com/v1/audio-analysis/7fSXdZNXWPLmd7Sq6DMfMf,650166,4
44,0.287,0.784,1,-7.61,0,0.0508,0.000632,0.00054,0.0923,0.105,124.026,audio_features,4pW8JZSz6klHCA1If2uqXF,spotify:track:4pW8JZSz6klHCA1If2uqXF,https://api.spotify.com/v1/tracks/4pW8JZSz6klHCA1If2uqXF,https://api.spotify.com/v1/audio-analysis/4pW8JZSz6klHCA1If2uqXF,392027,4
45,0.249,0.857,0,-4.563,0,0.0787,4.63e-06,0.796,0.403,0.0737,86.7,audio_features,6AaMcOrSpx8USnlUAp5zss,spotify:track:6AaMcOrSpx8USnlUAp5zss,https://api.spotify.com/v1/tracks/6AaMcOrSpx8USnlUAp5zss,https://api.spotify.com/v1/audio-analysis/6AaMcOrSpx8USnlUAp5zss,365009,4
46,0.172,0.8,9,-6.797,1,0.0564,0.000225,0.00755,0.366,0.393,180.305,audio_features,0hCCNPzydDz6Y2VGfLARmR,spotify:track:0hCCNPzydDz6Y2VGfLARmR,https://api.spotify.com/v1/tracks/0hCCNPzydDz6Y2VGfLARmR,https://api.spotify.com/v1/audio-analysis/0hCCNPzydDz6Y2VGfLARmR,251547,4
47,0.488,0.942,5,-4.66,1,0.0448,0.000113,0.485,0.335,0.361,114.014,audio_features,2Weqpivy1Hqrvuveiv915t,spotify:track:2Weqpivy1Hqrvuveiv915t,https://api.spotify.com/v1/tracks/2Weqpivy1Hqrvuveiv915t,https://api.spotify.com/v1/audio-analysis/2Weqpivy1Hqrvuveiv915t,193827,4
48,0.093,0.831,5,-7.583,0,0.0565,0.00441,0.702,0.159,0.379,180.04,audio_features,1U67Fu012bJ1Sl3xr2CArT,spotify:track:1U67Fu012bJ1Sl3xr2CArT,https://api.spotify.com/v1/tracks/1U67Fu012bJ1Sl3xr2CArT,https://api.spotify.com/v1/audio-analysis/1U67Fu012bJ1Sl3xr2CArT,488000,4
49,0.22,0.833,4,-7.783,0,0.0456,0.00246,0.248,0.131,0.432,136.847,audio_features,0uXdbzWbfTQ5znCWxWRViG,spotify:track:0uXdbzWbfTQ5znCWxWRViG,https://api.spotify.com/v1/tracks/0uXdbzWbfTQ5znCWxWRViG,https://api.spotify.com/v1/audio-analysis/0uXdbzWbfTQ5znCWxWRViG,520200,4
50,0.43,0.581,5,-7.527,0,0.0335,1.72e-05,0.361,0.294,0.126,119.987,audio_features,6RIQP7uqb9Xebm3xOC0r7Q,spotify:track:6RIQP7uqb9Xebm3xOC0r7Q,https://api.spotify.com/v1/tracks/6RIQP7uqb9Xebm3xOC0r7Q,https://api.spotify.com/v1/audio-analysis/6RIQP7uqb9Xebm3xOC0r7Q,450733,4
51,0.169,0.578,4,-6.021,1,0.0373,0.000874,0.946,0.0803,0.215,125.819,audio_features,2uJ1rFtKH05i4YwfF6nVrz,spotify:track:2uJ1rFtKH05i4YwfF6nVrz,https://api.spotify.com/v1/tracks/2uJ1rFtKH05i4YwfF6nVrz,https://api.spotify.com/v1/audio-analysis/2uJ1rFtKH05i4YwfF6nVrz,529707,3
52,0.37,0.899,4,-6.536,1,0.0736,3.28e-05,0.242,0.102,0.0877,115.915,audio_features,16QxxfhNKihCf4H7HuilSS,spotify:track:16QxxfhNKihCf4H7HuilSS,https://api.spotify.com/v1/tracks/16QxxfhNKihCf4H7HuilSS,https://api.spotify.com/v1/audio-analysis/16QxxfhNKihCf4H7HuilSS,510961,4
53,0.301,0.488,7,-11.641,1,0.0295,0.0155,0.701,0.0724,0.0709,90.306,audio_features,51haPNIwhHxS3QMvzszUdZ,spotify:track:51haPNIwhHxS3QMvzszUdZ,https://api.spotify.com/v1/tracks/51haPNIwhHxS3QMvzszUdZ,https://api.spotify.com/v1/audio-analysis/51haPNIwhHxS3QMvzszUdZ,337400,4
54,0.378,0.525,4,-11.02,1,0.045,0.301,1.72e-05,0.179,0.368,125.797,audio_features,37gJgdjcyAIeeAeWzEIawU,spotify:track:37gJgdjcyAIeeAeWzEIawU,https://api.spotify.com/v1/tracks/37gJgdjcyAIeeAeWzEIawU,https://api.spotify.com/v1/audio-analysis/37gJgdjcyAIeeAeWzEIawU,289733,4
55,0.413,0.793,9,-11.478,1,0.0423,3.66e-05,0.0461,0.0696,0.167,149.974,audio_features,4JPoK5TVekjZfWQa99Ppup,spotify:track:4JPoK5TVekjZfWQa99Ppup,https://api.spotify.com/v1/tracks/4JPoK5TVekjZfWQa99Ppup,https://api.spotify.com/v1/audio-analysis/4JPoK5TVekjZfWQa99Ppup,409875,4
